Gene,DOID:1240,DOID:6432,Chlorambucil,Ethanol,Imatinib (glivec),4-hydroxytamoxifen,Hydroxyzine,Etanercept,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Lapatinib,Lmp-420,Nickel,Pimecrolimus,Estradiol,Atorvastatin,Insulin,Metformin,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Motexafin gadolinium (4 h),Mesalazine,Arsenic,Actinomycin d,Cigarette smoke,Interferon beta-1a,Mercury,Nitric oxide,Motexafin gadolinium,Fgfr-specific pd173074 inhibitor,Bortezomib,"3,3',4,4'-tetrachlorobiphenyl",Foretinib,Formoterol,Laccaic acid,Hodgkin lymphoma,Chromium,Ubiquinol,Resveratrol,Citalopram,Gefitinib,Tretinoin,Cisplatin,Metoprolol,Methotrexate,Curcumin,Harman,Lipopolysaccharide,Pd173074,Bexarotene,Alfacalcidol,Plx4720,Vemurafenib,Bpde,"Puromycin, 2xec50, 1d",Dasatinib,Oprelvekin,Phenol,Rosiglitazone,"Puromycin, 2xec50, 3 d",Androstanolone,Letrozole,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",Gamma-tocotrienol,Cocaine,Neocarzinostatin,"Puromycin, ec50, 1 d",Triiodothyronine-[13c6] hydrochloride (t3 thyronine),Mk-886,Pbde 85,Methylphenidate,Carboplatin (24 h),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Y15,Hypochlorous acid,Mycophenolic acid,Cycloheximide,Adenosine triphosphate,Torcetrapib,Paclitaxel,Vanadium pentoxide,Chlorpyrifos,Cediranib,Sangivamycin (nsc 65346),Sevoflurane,Pioglitazone,Interferon gamma-1b,Aplidin,Nicotine,Sirolimus,Laminin,R1881,Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Heregulin,Promegestone,Abiraterone,Imatinib,Cyfluthrin,Trastuzumab,Tamoxifen,Nilotinib,Fluticasone,Luteolin,Anastrozole,Carboplatin,"Puromycin, ec50, 5 d",Sb 216763,Fenretinide,Tibolone,DOID:0050589,DOID:9256,Plx4032,Temozolomide,Ciprofloxacin,Celecoxib,Gatifloxacin,Antimony,Folic acid,Vx,Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),Sorafenib,Argyrin a,Deferasirox,Azathioprine,Nsc319726,4-hydroxynonenal,Phorbol 12-myristate 13-acetate (pma),Carboplatin (30 h),Carboplatin (36 h),Isotretinoin,Levofloxacin,Bisphenol a,Lysophosphatidic acid,Dexamethasone,Interferon beta-1b,Natural alpha interferon,"2,3,7,8-tetrachlorodibenzo-p-dioxin",DOID:971,Cetuximab,Rituximab,Calcitriol,Epz004777,Mln4924,Fluorouracil,Arachidonic acid,Mek inhibitor (meki : azd6244),DOID:2154,Apratoxin a,Zinc acetate,Propofol,Sulforaphane,Ribavirin,Quercetin,DOID:2394,Cytarabine,Azacitidine,Cadmium,Pertuzumab,Telapristone acetate,DOID:13949,Bicalutamide,Nvp-tnks656,"Puromycin, ec50, 3 d",DOID:419,DOID:381,Bleomycin,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",DOID:3498,Arc (nsc 188491),Decitabine,Diclofenac,Thapsigargin,DOID:7147,Aminolevulinic acid,Doxycycline,Clinafloxacin,Nvp-tnks656 (tankyrase inhibitor),DOID:3910,Cholestyramine,DOID:5409,Trovafloxacin,Grepafloxacin,Colchicine,Casiigly,DOID:5082,Doxorubicin,DOID:4450,DOID:4556,DOID:0050742,DOID:9008
RPL37,,,,-0.0271,,,,,,,,,,-0.0645,-0.0425,-0.0384,,-0.0971,-0.0123,,-0.0477,,,,-0.0559,,,,,,,,,,-0.0563,,,,,,,-0.0409,,,,,,-0.0159,,,,,,,,-0.0595,,,,,,,,-0.0178,,,,,,,,-0.0116,-0.0506,,,-0.0704,,,,,,,,,,,,,,-0.0367,-0.0718,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,-0.0504,,,,,,,,,,,,-0.0237,,,-0.0205,,,-0.0187,-0.1924,,,,,,,,,,0.09194076061248779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS7,,,,-0.0129,,,-0.0511,,,-0.0136,-0.0259,-0.0739,,-0.0426,-0.046,,,-0.011,,-0.034,-0.0762,,,-0.0617,,,,,,-0.033,-0.0205,,,,-0.0125,,,,-0.0145,,,-0.033,,,,,,-0.0117,,-0.0243,,-0.0433,,,,-0.0205,,,-0.0597,,-0.0446,,,,,,,,,,,-0.0586,-0.0146,,-0.0236,-0.0489,-0.0158,,,,,,,,-0.0128,,-0.0098,,,,-0.0376,-0.0699,,,,,,-0.0136,,,,,,,-0.0359,,,,-0.0218,-0.0324,,,,,,,,,,,,,,,-0.0241,,,,-0.0206,-0.0198,-0.0172,,-0.0274,-0.0204,,-0.0562,-0.044,-0.0233,,-0.0206,-0.0676,,-0.0649,,-0.0077,,-0.0478,0.07426086813211441,,,-0.0106,-0.0101,-0.0299,-0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27,,,,-0.0947,,,,,,,-0.0174,-0.0094,-0.0169,-0.0507,-0.1214,,,-0.0334,-0.0093,,-0.0903,,,,,,,,,,,,,,-0.0285,,-0.024,,,,,,,,-0.0148,,,,,,,,,,,,,,,,,,,-0.0748,,,,,,,,-0.0311,-0.0316,,,-0.0569,,,,,,-0.0335,,,,,,,,-0.0465,,,,,,-0.0659,-0.0348,,-0.0263,-0.0379,,,,,,,,,,-0.0356,,,,-0.0413,,,,,-0.0919,,,,,,,,,,,,-0.0182,,,-0.0388,,,-0.0106,,,,,,,-0.0244,,-0.0242,,0.06204626336693764,,,,,,-0.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36A,,,,-0.0345,,,,,,,-0.0293,-0.0112,,-0.0564,-0.0993,,,-0.0596,-0.0472,-0.0677,-0.0126,,,-0.0819,,,,,,-0.0309,-0.041,,,,,,,-0.0131,,,,-0.1005,,-0.017,,,,-0.1003,,,,-0.0212,,,,,,,-0.0812,-0.0274,,,,,,,,,,-0.0674,,,-0.0505,,,-0.1385,-0.0536,,-0.0177,,,,-0.0231,,,,-0.0187,,,,-0.031,-0.1066,,,,,,,,,,,,,,-0.0522,,,,,,0.08545961230993271,,,,,,,,-0.0962,-0.0067,,,,-0.016,,,,-0.0238,,-0.018,,,,,,-0.0682,-0.1932,,,-0.0741,,-0.0304,,,,-0.023,0.058874379843473434,,,,-0.0135,,-0.0964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAP1,,,,-0.0112,-0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0105,,,,-0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06172504648566246,,,,,,,,,,,,
RPLP0P6,,,,-0.0262,,,-0.0386,,,,,-0.0283,,-0.0221,,,,,-0.0093,,-0.0346,,,-0.0495,,,-0.018,,,,,,,,,-0.0215,,-0.0151,,,,-0.0682,,,-0.025,,,,,-0.0762,,,,,,,,,-0.0407,-0.0609,-0.0559,,,,,,,,,,,,-0.0155,,,-0.0113,-0.1073,,,,-0.035,,-0.1042,,-0.0386,-0.0546,,,,,,-0.061,,,,,,,,,,,,,-0.0972,,,,-0.0411,,,0.09593946486711502,,,-0.0291,,-0.0597,,,,,,,,,,,-0.0277,,,,,-0.0637,-0.0642,,-0.0675,-0.068,-0.1346,,,,,-0.0331,,,,,,,-0.0163,-0.0482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMA7,,,,-0.0147,,,-0.0112,,,,-0.0286,-0.0174,,-0.019,,,-0.0245,,,,,,,-0.0414,,,-0.0942,,,-0.016,-0.1987,,,,,,,,,-0.022,,,,-0.1009,-0.0793,,,,,-0.0322,,,,,,,,,-0.0295,,,-0.0355,-0.0163,,,,-0.0256,,,-0.0648,,,,,-0.1205,-0.0302,,,-0.0452,,,,,,-0.0111,,,,,,,,,,,,,-0.0199,,,-0.0408,,,-0.0144,,-0.0455,,,-0.0562,-0.0228,,,,,,,,,,,,,-0.0682,-0.0478,,-0.0462,,,,,-0.0141,,,-0.0323,,-0.0538,-0.0093,,,,,,,,,,-0.0353,,,,,,-0.0371,-0.0406,0.19780507683753967,,,-0.02,,,,,,,,,,,,,,-0.0561,,,,,,,,,,,,,,,,,,,
CD3G,,,,-0.0114,,,,,,,,,,,-0.0115,,,,,,,,,,,-0.0102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024815330281853676,,
ANXA1,,,,-0.0097,,,,,,-0.0126,,,,,,,,,,,,-0.0218,,,,,,-0.0508,,,,-0.0291,-0.0505,,,-0.0197,-0.0425,,,-0.0275,,-0.0288,,,,,,,,,,,-0.0568,-0.0656,,,,,,,,,,-0.0153,,,,,,,,,,,,-0.0292,,,,,-0.0362,,,,,,,,,,,,,-0.0124,-0.0302,,,,,-0.0593,,-0.0318,,,,,,,,,,,-0.0212,-0.1202,,,,,,,-0.0137,,,,,,,,,,,,,,,,,-0.029,,-0.0163,,,,,,,,,,,,,,,,,-0.0159,,-0.0157,,,,,,,,,,,,-0.0414,,,,,,,,,,,,,-0.04,,,,0.08362048864364624,,,
RPL21,,,,-0.1064,,,-0.0656,,,,-0.0186,-0.0865,-0.0712,-0.0459,-0.0361,,,,-0.0101,,-0.0179,,,-0.065,,,,,-0.0144,,-0.0288,,,,,,,,,,,-0.0332,,-0.0245,,,,-0.1367,,-0.052,,,,,-0.2339,-0.0112,,,-0.0327,,,,,-0.0699,,,,,,-0.075,,,,,-0.0612,-0.1006,,,,,,,,,-0.0281,,,,,,,-0.0328,,,,,,,,,,,,,-0.0614,-0.0492,,,,-0.081,,,,,,,,,,-0.0264,,,-0.0185,,-0.0123,,,,-0.0352,-0.0233,-0.0199,,-0.0385,-0.0364,,-0.0725,,-0.0775,0.07551594078540802,-0.0837,-0.0338,,,-0.0274,,,-0.0373,,,,-0.0417,-0.0114,-0.025,-0.0611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPBP,,,,-0.0408,,,,,,,,,,,,,,,,,,,-0.0277,-0.0692,,,,,,,,,,,,,,,,,,,,-0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0198,,-0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032207075506448746
RPL41,,,,-0.0929,,-0.1372,,,,,-0.0096,-0.0211,-0.066,,-0.037,,,,-0.1319,,-0.0692,,,,,,-0.1004,,,-0.0212,-0.0359,,,,,,,-0.04,,,,-0.1623,,-0.0148,,,,-0.0254,,-0.0504,,,,,-0.0199,-0.0599,,,-0.1037,-0.0543,,,,,,,,,,,,,-0.0486,,,,,,-0.0189,,-0.0161,,-0.0152,,-0.0519,,,,,,,-0.0179,,,,,,-0.0736,,,-0.0258,,,,,,,,,,,,,,,,-0.0298,,-0.0874,,,-0.0127,-0.0282,,-0.0667,,,,,,-0.0194,,-0.1219,-0.0839,,-0.0646,-0.0559,-0.0661,,,-0.0149,,,-0.0553,,,,,,-0.0518,-0.0129,,,,,,,-0.0556,,,,,,,,0.10346974432468414,,,,,,,,,,,,,,,,,,,,,,,,,
RPL13AP5,,,,-0.1478,,,,,-0.0255,,-0.0172,-0.0232,,-0.0285,-0.0338,,,,-0.0718,-0.0195,,,,-0.0459,,,,,,-0.0361,-0.0737,,,,,,-0.0294,,,,-0.0218,-0.0176,-0.0151,,-0.042,-0.0188,,,,-0.0643,,,,,-0.0516,,,,-0.0903,,,,,,,-0.027,,,,,,,-0.074,,,,-0.0618,,-0.027,,,,-0.0183,,-0.0347,,,,,,-0.0643,-0.0364,,,,-0.0427,-0.0259,,,,,,,,-0.0111,,,,-0.0314,-0.0314,,,,,,,,,,-0.0252,,,,,,,,,,-0.0214,-0.015,,-0.0446,-0.0475,,-0.0271,-0.0419,,,,-0.0205,,-0.0191,-0.0431,,,-0.0603,,,,-0.024,,-0.0183,,,,,,,,,,,,,0.07924215495586395,,,,,-0.019,,,,,,,,,,,,,,,,,,,,
TUBA1B,,,,,-0.1228,,-0.0266,-0.0212,,-0.0401,,,-0.0477,,,,,,,,,-0.0278,,,,,,,-0.0689,-0.0465,,,,,,,,,,,,-0.0975,,,-0.0435,,-0.0346,-0.0738,,,-0.0372,-0.0616,-0.0252,-0.0224,,,,,-0.0176,-0.0596,,-0.1025,-0.0453,,,,,-0.0376,,,,,,-0.0851,,,-0.0557,,,-0.0209,,,,,,,-0.0276,,-0.0854,-0.1637,,,,-0.0106,,,,-0.0847,-0.017,-0.1157,,,-0.0135,-0.1932,-0.022,,-0.0521,,,,,,,,,,-0.0436,,,,-0.0163,-0.0351,-0.0313,,-0.0097,-0.0275,,-0.0229,,,,,-0.0259,-0.025,,,,-0.0467,,-0.0172,,-0.018,,-0.0371,,-0.0775,,0.07401731610298157,,,,-0.04,-0.0282,,,,,,-0.1351,-0.2171,,,,,,,-0.0435,-0.0178,,,,,,,,,,,,,,,,,,,,,,,
MRPL23,,,,,-0.0169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112,,-0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,,,,,,,,,-0.019,,,,,,,-0.0297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0224,,,,,0.052104026079177856,,,-0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCH2,,,,,-0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0211,,-0.0124,,,,,,,,,,,-0.0288,,,,,-0.0267,,,-0.0194,-0.0204,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112,,,,,,,,,,,-0.0142,,,,,,,,,-0.0264,,,,,,,,-0.0145,,,,,,,,,-0.0218,,,,,,,-0.0131,-0.0208,,-0.0252,,,,,,,,,,,,,,,,,,,,-0.0247,,,,,,,0.05116571858525276,,,-0.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKS2,,,,,-0.0134,,,,,,,,,,,,,,,,,,,,,,-0.0332,,,-0.0251,,,,,,,,-0.0132,-0.0246,-0.0513,,,-0.0245,,,,-0.0422,,-0.0164,,,-0.0475,,,,-0.0169,,,-0.0139,-0.0345,,,,-0.0318,,,-0.0414,,,-0.0927,-0.0362,,,-0.0183,-0.0158,,,,,,,,,,,,,-0.0328,,,-0.0161,,,-0.0097,,,-0.0193,,,,,,,,-0.0092,-0.0686,,,-0.0417,,,0.07026572525501251,,,,-0.0072,,,,,-0.0119,-0.0479,,-0.0172,,-0.0192,,-0.0426,-0.0228,-0.0139,,,,-0.0417,,,,,,-0.0193,,,-0.0267,,,,-0.0444,,,,,-0.0175,,,,,,,,-0.0201,,,,,,,,-0.0333,,,,,-0.0693,,,,,,,,,,,,-0.0204,,,,,,
NDUFS6,,,,,-0.0399,,,-0.0152,-0.0142,,,,-0.0128,,,,,,,,,,,,,,,,,,-0.1246,,,,,,,,,,,-0.0098,,,,,,,,,,,,,,,,,,,,-0.0329,,,,,,-0.0353,-0.0142,-0.0389,,,,,,,,-0.0117,,,,,-0.017,,-0.0139,,,,,,,,,,,,,-0.0213,,,,-0.043,,-0.0169,,-0.0183,,,-0.0323,,,,,,,,,,-0.0137,-0.0179,,,-0.0299,-0.0786,,-0.0242,,-0.0196,-0.0297,-0.0221,,,,-0.0189,,-0.0478,,,,,,,-0.0161,,,,,,,,,,,,0.10366889089345932,,,,,,,,,-0.0198,,,,,,,,,-0.0214,,,,,,,,,,,,,,-0.0133,,,,
ENO1,,,,,-0.0321,-0.016,,,,-0.0432,,,,-0.0682,,,-0.0163,,,,,,,,,,,-0.0447,-0.0119,,,,,-0.0219,,,,,,,-0.0915,-0.0157,,,,,-0.0686,-0.0205,,,-0.1103,,,-0.1216,,-0.0291,,,,,-0.0817,-0.0255,,,,-0.0197,,,,,,,,-0.0225,,,,,,-0.0129,,,,,,,,,,,,,,,-0.0322,-0.0821,,-0.1288,,-0.0956,,-0.0495,,,,,,-0.096,-0.0135,,,,,,-0.02,,-0.0505,-0.011,,,,-0.0159,,,,,,,,,,,-0.0225,-0.034,,,,-0.1568,,,,,-0.0161,,,-0.0147,,,,,,-0.01,,,,,,,,-0.204,,,,,,,,,,,-0.0439,,,,,,,,,,,,,,,,,,,0.17615284025669098,
LCP1,,,,,-0.0098,,,,,,,,,,-0.0517,,,,,,,,-0.0326,,,,,,,,,,,,,-0.0193,-0.0276,,,,,,,,,,,-0.0113,,,,,,,-0.0119,,,,,,,,,,,,,,,,,,,,,,,-0.016,,,,,,,,,,,,-0.0393,,,,,,,,,,,,,-0.0086,,,,,-0.0601,,,,,,,,,,,,,,,,,-0.0166,,,,,,,,-0.0149,,,,,,,,-0.0364,-0.0445,-0.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0279,,-0.0228,,,,,,,,,,,,,,,0.08899474143981934,
LGALS1,,,,,-0.0121,,,,-0.0299,,,,,,,-0.0245,-0.0609,,,,,,,-0.0121,,,,,,,,,-0.0538,,,,,-0.0171,,-0.0311,,-0.1163,,,-0.0377,,,-0.0339,-0.0189,,,,,-0.0626,,,,,,,,,,,,,,,,-0.059,,,,-0.0263,,,,-0.0582,,,,,,-0.0167,,,-0.0623,,,,,,,,-0.016,,,,,,,,-0.0068,,-0.0439,-0.0663,,,-0.0947,,,,,,-0.0537,,-0.0516,,,-0.0476,,,,,,-0.0493,,,-0.0575,-0.026,-0.0307,,,-0.0148,-0.0073,-0.0291,-0.0075,-0.0125,0.08923569321632385,,-0.0235,-0.0724,,-0.0268,,,,,,,,,,,,,,,,,,,,,,,,,0.11802411824464798,,,,,,,,-0.0263,,,,,-0.0097,-0.0071,,,,,,,,
LDHA,,,,,-0.0539,,,-0.0712,,-0.0412,,,,,-0.0466,-0.0558,-0.018,,,,-0.0372,,,,,,-0.0465,,,,,,,-0.1709,,-0.0175,,,-0.03,-0.0257,-0.0296,-0.0847,,,,,-0.0435,-0.1155,-0.012,-0.0246,,-0.2255,-0.0589,-0.0166,,-0.0558,,-0.0257,-0.0224,-0.0745,-0.0516,-0.0406,,-0.0633,-0.0347,-0.0325,-0.0576,,-0.0257,,-0.0131,-0.0485,-0.1251,-0.0272,,,-0.0168,,-0.0232,-0.0487,,,,-0.014,,,,,-0.2253,,,-0.0388,,,,,,-0.2806,,-0.0818,-0.0339,-0.116,,-0.0229,-0.1251,-0.0208,-0.0735,-0.0695,,,,,,,-0.0373,,-0.0829,-0.0251,,,,-0.1416,-0.0275,,,,,-0.0332,-0.0332,-0.0704,,-0.0669,-0.1398,,,,-0.0191,,,-0.0239,,,-0.0823,,,-0.065,,,,-0.072,,-0.0209,-0.0527,,,,,,-0.1128,,,,,,,,,,0.10388801991939545,-0.0393,,,,,,,,,,,,,,,,,,,,,
S100A4,,,,,-0.0461,,,,,,-0.0306,,,,-0.0181,,,,-0.0112,-0.0128,,,,-0.0401,,,,,,,,,,,,,,,,,,,,,,-0.0643,,-0.0182,,,,,,-0.2136,,,,,,,,,,,,,,,-0.0236,-0.0726,,-0.0867,-0.0171,,,,,-0.0713,,,,,,,,,-0.0456,,,,,,,,,-0.0262,,-0.0365,,-0.0428,,,,,-0.0116,-0.0957,,,-0.0235,-0.0149,,,,,,,,,-0.015,,,,,,,,,,-0.0534,-0.086,-0.0556,,-0.0281,,,-0.0488,-0.0482,,,,,-0.0143,,,,,,,,,,,,,,,,,-0.0372,,,,,,,0.1605745255947113,,,,,,,,,,,,,,,,,,,,,,,,,
RPL32,,,,,,-0.0334,-0.0819,,-0.0171,,-0.0592,,-0.0426,-0.0237,,-0.0127,,-0.0324,-0.0467,-0.0117,-0.023,,,-0.0383,,,,,,,-0.0329,,,,,,,,,,,-0.1268,,,-0.0758,,,-0.0245,-0.0133,-0.0205,,,,,,-0.0144,,,-0.0586,,,,,,,,,,,,,-0.0449,-0.0642,,,-0.0397,,,,,,,-0.049,,-0.0188,,-0.0091,,-0.0153,,,-0.0462,,,,,,,,,,,,,-0.032,,-0.0231,,-0.0328,-0.0485,,,,,-0.0129,,,,-0.0198,-0.0179,,,-0.0187,,-0.0367,,,,,,-0.023,-0.0462,-0.1059,-0.0414,,-0.0554,-0.0229,-0.0508,,,,,,-0.0415,,,,0.09498154371976852,-0.024,-0.0328,-0.0183,-0.0153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPDH,,,,,,-0.0128,,-0.0568,,,,,,,,-0.0063,-0.019,,-0.0436,,,,,-0.0751,,,,,,-0.0392,,,,-0.0506,,-0.0657,,,,-0.0245,-0.0199,-0.0946,,,-0.0433,-0.0143,,-0.1291,,-0.0548,,,-0.0525,-0.0538,,-0.0354,,,-0.0855,-0.0336,-0.1334,,-0.0799,-0.0486,,-0.0573,,-0.0222,,,,,-0.0582,-0.0308,,,,,,-0.0198,,,,,,-0.029,,,,-0.0451,,-0.0568,,,-0.0167,,,-0.089,-0.0149,,,-0.039,,-0.0408,-0.0696,,-0.0684,,,,,,,,,,-0.0169,,,,,,,,-0.0147,,,,-0.0251,-0.0255,,,-0.1829,-0.078,,-0.0348,-0.0297,-0.2093,,,,,-0.0705,,,-0.0396,,0.06770332902669907,,-0.0462,-0.0094,,,,,,,,,,,,,,,,,,0.10994192957878113,,,,,,,,,,,,,,,,,,,,,,
CRABP2,,,,,,-0.0235,,,,,,,,-0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0393,,,,,,,,,,,,,,,,,,,-0.0403,,,,,,,,,,,,,,,,,,,,,,-0.0333,,,,,,,,,-0.0209,,,-0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0648052841424942,,,,,,,,,,,,,,,,,,,,,,-0.0343,,,,,,,,,,,,,,,,,,,,,
LAPTM4B,,,,,,-0.0126,,,,,,,,,,-0.0073,-0.0206,,,,,,,,,,,,-0.0086,,,,,,,,-0.0242,,,,,,-0.0366,,,,,,,,,,,-0.0484,,,,,-0.0189,-0.0468,,,,-0.0171,-0.0174,,-0.0442,,,,,,,,-0.018,,-0.0278,,,,,,-0.0214,-0.0205,,,,,,,-0.046,-0.0111,,,-0.0199,,,-0.0204,,-0.0597,-0.0288,-0.0604,,,,,-0.0227,,-0.0603,-0.0819,,,,,,,,,,,,,,,,-0.022,,,,,,,,-0.0318,,,,,,,,,-0.0625,,,,,,,,-0.0132,,,,,,,,-0.0565,,,,,,,,,,,,,,,,,,,,0.07690009474754333,,,,,,,,,,,,
EPCAM,,,,,,-0.0153,,,,,,,,-0.0154,,,,,,,-0.0112,,,,-0.0102,,,,,,-0.0687,,,,,,,,,,,,,,,,,,,-0.0188,,,,,,,,,-0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0107,,,-0.0165,,,,,,,,,,-0.2781,,,,,,,0.07013241201639175,,,,,,,,,,,,-0.0301,,,,,,,,,,,,,,,,,,,,,,,,,-0.0304,,,,,-0.0198,0.12468373030424118,,,,,,,,,,,,,,,-0.0158,,,,,,,,,0.06760764122009277,,,,,,,,,,,,
KRT8,,,,,,-0.0135,,,,,,,,,,-0.0113,,,,,,,,,,,,-0.0672,-0.0433,,,,-0.1034,,,,,,,,-0.0449,,,,,,,,,,,,,,,-0.0166,,,,,,,,,,-0.0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06568693369626999,,0.049689196050167084,,,,,,,,,,
CEACAM6,,,,,,-0.022,,,-0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0114,,,,,,,0.12863977253437042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060153715312480927,,,,,,,,,,,,
KRT18,,,,,,-0.1268,,,,,,,,-0.0267,,,,,-0.0746,-0.0332,,,,,,,,-0.0255,,-0.0289,,,-0.0419,,,,,,,,,,-0.0382,,,,,-0.1049,,,,,-0.0483,,,-0.0304,-0.0506,-0.0317,,-0.0207,,-0.1045,,,-0.0431,-0.03,,,,-0.0757,,,,,,,-0.103,,,,,,,,-0.0153,,-0.0437,,,,,,,,-0.016,,,,,,,-0.0169,,,-0.077,-0.1124,-0.0331,,-0.0187,-0.0125,,0.1531256139278412,-0.0189,,-0.2313,,-0.2645,,,,,,-0.1193,,-0.043,,-0.0155,,-0.1164,-0.109,,-0.1732,-0.1304,-0.0205,,,-0.0769,,,,,,,,,,,,,,,,,,,,,,,,0.05125400051474571,,,-0.0403,,,,-0.0433,,,,,,,,,-0.0507,,,,,-0.0082,-0.047,,,,,,,,
HLA-B,,,,,,-0.0156,,,-0.0306,,,,-0.0106,,-0.0498,,-0.0161,-0.0181,,-0.1076,-0.0157,,-0.0425,,-0.0194,,,,,,,,,-0.0125,-0.0177,-0.0138,-0.0678,-0.027,,,,,-0.1034,,,,,,-0.0433,,,,,,,,,,,,-0.0519,,,,,,,,,,-0.0208,-0.0183,,,,,,,,-0.0296,-0.0297,-0.059,,,-0.0109,-0.0175,,,,,-0.0222,,-0.0428,,,,,,,-0.0126,,,,,-0.0195,,,,-0.1104,,,,,,,,-0.0192,-0.0051,,,,,,,-0.0583,,,,,,,-0.0193,-0.025,,,-0.0448,,-0.0741,,,,-0.0359,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10032682120800018,,,,,,,,,,,,,,,,,0.10683412104845047,,,,,
HLA-C,,,,,,-0.0132,-0.041,,-0.0248,,-0.0147,,-0.0414,,-0.0545,,,-0.0285,,-0.0589,-0.0183,,-0.0416,,-0.0325,,,,,,,,,,-0.0284,,-0.0572,-0.0122,,,,,-0.1088,,,,,,-0.0314,,,,,,-0.0126,,,,,,-0.0312,,,,,,,,,,-0.0154,,-0.0173,,,,,,,-0.0272,,-0.0745,,,,,,,-0.0223,,-0.02,,-0.0381,,,,,,,,,,-0.125,,-0.0134,,,,-0.0423,,,,,,,,-0.0247,,,,,,,,-0.0431,,,,,,,-0.0213,,,,-0.0416,,,,,,-0.0224,,,,,,,,,,,,,,,,,,,,-0.0092,,,,,,,,,,,,,,,,,,,,,,,,0.08394031971693039,,,,,
LCN2,,,,,,-0.1799,,,-0.0484,,,,,,,,,,,,,,,,,,,-0.0237,,,,,,,,,,,,,,,-0.0346,,,,,,,-0.0404,,,,,,,,,,,,,,,,,,,,,,,,,-0.0586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0142,0.1820589005947113,,,,,,,,,,,,,,-0.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
