Gene,DOID:1240,DOID:6432,Citalopram,Hypochlorous acid,Azacitidine,Imatinib,Apratoxin a,Hydroxyzine,Diclofenac,Curcumin,Cetuximab,Adenosine triphosphate,Lmp-420,Paclitaxel,Alfacalcidol,Epz004777,Ethanol,Mln4924,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",Sangivamycin (nsc 65346),Arc (nsc 188491),Trastuzumab,Pertuzumab,Tamoxifen,Casiigly,Phenol,Rosiglitazone,Imatinib (glivec),Fluticasone,Letrozole,Interferon gamma-1b,Mercury,Nitric oxide,Bicalutamide,Gamma-tocotrienol,Nvp-tnks656,Aplidin,Nicotine,Trovafloxacin,Levofloxacin,Grepafloxacin,Clinafloxacin,Cocaine,Formoterol,Neocarzinostatin,Sb 216763,Mk-886,Pbde 85,Methylphenidate,Antimony,Chromium,Temozolomide,Folic acid,Cholestyramine,Oprelvekin,Carboplatin,Carboplatin (30 h),Carboplatin (36 h),Methotrexate,Cycloheximide,Etanercept,Lapatinib,Deferasirox,Vanadium pentoxide,Bexarotene,Insulin,Vemurafenib,Cadmium,Zinc acetate,Bpde,Chlorpyrifos,Cyfluthrin,Dasatinib,Azathioprine,Pioglitazone,Arachidonic acid,Motexafin gadolinium,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",4-hydroxynonenal,Nvp-tnks656 (tankyrase inhibitor),Gatifloxacin,"Puromycin, ec50, 5 d","2,3,7,8-tetrachlorodibenzo-p-dioxin","Puromycin, ec50, 1 d","Puromycin, ec50, 3 d",Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Ubiquinol,Y15,4-hydroxytamoxifen,Metoprolol,Decitabine,Sorafenib,Torcetrapib,Nickel,Rituximab,Pimecrolimus,Nilotinib,Actinomycin d,Cigarette smoke,Nsc319726,Foretinib,Hodgkin lymphoma,DOID:3498,Harman,Plx4032,Isotretinoin,Metformin,Dexamethasone,Vx,Sirolimus,Fenretinide,Carboplatin (24 h),DOID:2154,DOID:2394,Tretinoin,Cisplatin,Ribavirin,Argyrin a,Calcitriol,Pd173074,Cediranib,Ciprofloxacin,Interferon beta-1b,Sevoflurane,Interferon beta-1a,Tibolone,DOID:0050589,DOID:971,Gefitinib,Cytarabine,Motexafin gadolinium (4 h),Luteolin,Telapristone acetate,Mycophenolic acid,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Thapsigargin,Bortezomib,DOID:0050742,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Mesalazine,Laminin,Bisphenol a,"Puromycin, 2xec50, 1d",Arsenic,Laccaic acid,Resveratrol,Triiodothyronine-[13c6] hydrochloride (t3 thyronine),DOID:5082,Plx4720,Estradiol,Phorbol 12-myristate 13-acetate (pma),Chlorambucil,Sulforaphane,Promegestone,Mek inhibitor (meki : azd6244),Aminolevulinic acid,Atorvastatin,Anastrozole,DOID:3910,Abiraterone,Lipopolysaccharide,Celecoxib,"3,3',4,4'-tetrachlorobiphenyl",DOID:381,Doxycycline,Natural alpha interferon,Quercetin,"Puromycin, 2xec50, 3 d",Androstanolone,Heregulin,Lysophosphatidic acid,Propofol,R1881,Fgfr-specific pd173074 inhibitor,DOID:7147,DOID:9008,DOID:5409,Bleomycin,DOID:4556,DOID:419,DOID:13949,Fluorouracil,Colchicine,DOID:9256,DOID:4450,Doxorubicin
LGALS1,,,,,0.0208,0.0231,,,,0.0213,,,0.0169,0.0191,,,0.03,,,,,,0.1202,,0.0127,,0.0226,,,,,,,,0.0212,,,0.0386,,,,,,,,,,,0.0751,,,0.0499,,,,,,,,,0.0136,,0.0496,,,,0.0726,0.0769,,0.1055,0.089,0.0535,,0.0263,,0.0111,,0.0141,0.0357,,,,,,,0.0242,,0.0102,,,0.0793,0.0295,,0.0125,,,0.0676,,0.05,,0.0399,,0.0266,,,0.0239,,,,0.0395,,,,,,,,,,,,,0.0369,,,0.0721,,,,,,,,,,,0.1131,0.0327,0.0101,,,,,0.053,,0.1841,,,,,,,,,0.0241,0.0626,0.027,,0.0213,,,0.1009,,-0.07427418977022171,0.0192,0.016,,0.0322,,,,,,,,,,,0.0262,,,,,,,,,,,,
HIST1H4C,,,,,0.0996,0.0234,,,,,,,,,,,0.0144,,,,,0.0461,0.1143,,,,,,,,,0.0194,0.0249,0.0103,,,,,,,,,0.0264,,,,,,0.0282,,0.0279,,,,,,,0.0147,,,0.0325,,,,,0.0078,,,0.0628,,,,,,0.0264,,0.0471,0.1479,,,0.0139,,,,,,,,0.0128,,,,,0.0859,,,,0.1408,,0.0459,,,,,,,,,,,,,,,0.0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344,,0.0401,0.0235,0.0234,0.0471,,0.0224,0.0183,-0.06908392161130905,,,,,,0.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKB,,,,,0.0179,,0.0166,,,,,,,,0.0915,,,,,,,0.0248,,,,,,,0.0064,,,0.0099,,0.0292,,,,,,,,,,,,,,,,,0.0152,,,,,,,,0.0279,,,,,,,,,,,,,0.0346,,,,,,,,,,,,,,,,,0.0798,,,,,,,,,,,,,,,,,,,,0.0287,,,,,,,,,,,,,,,,,0.018,,,,,0.022,-0.06384670734405518,,,0.0407,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0223,,0.0375,,,,,,,,,,,,,,,-0.08099552243947983,,
ATP5B,,,,,0.036,,0.0394,,0.0143,0.0383,,,0.0266,0.0257,0.0458,,,,0.0266,,0.0278,0.0186,0.0632,,,,,,,,,0.0255,,0.0143,,,0.0418,,,,,,,0.0394,,0.026,,,0.0194,0.0052,0.0326,0.0804,0.0371,,,,,,,0.0264,,,,,,,,,0.0248,0.0206,0.0352,0.0371,,,,0.0245,,,0.0337,,,,0.0252,,,0.0223,,0.0115,0.0182,,0.0309,,,0.0286,,,,,0.0267,,,,0.014,,,0.0233,,,0.0136,0.0201,,,,,,,,,,,0.0274,,,0.0636,,,,,,,0.0133,,,,,,,0.0895,,,,,,0.0222,,,,,,0.0181,0.0361,,,,0.017,,,,0.1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09079539030790329,-0.10065161436796188,
CA2,,,,,0.0153,,,,,,,,,,0.042,0.0383,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,0.0155,,,,,0.0263,,,,,,,,,,,,,,0.1339,,,,,,,,,,,,,,,0.0367,,,,,0.0324,,,,,0.0094,,,,,0.0782,0.0191,,,,,,0.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,-0.08598624914884567,,
UQCRFS1,,,,,0.056,,,,,0.0341,,,,,0.0404,,,0.0471,,0.0839,0.0954,,0.0222,,,,,,,,,0.0155,,0.0162,,,,,0.0094,,,,,,0.0599,,,,,,0.0281,,,,,,,,0.0881,0.0228,,0.0217,,0.0334,0.0162,0.0325,,,0.0154,,0.0133,0.0279,,,,,,,,,,,0.011,,0.0266,,,,,,,,,0.0348,,,0.0134,,,,,,,,0.0133,0.0155,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174,,,,,,,,,,0.026,,,0.048,,,,,0.0157,,,,0.0077,,,,,,,0.0411,,,,,,,,,,,,,,,,-0.08432536572217941,,
TIMP1,,,,,0.0544,,,0.0403,,0.0226,,0.1483,,0.0557,,0.0146,0.0329,,,,,,0.0532,,0.042,,,,,,,,,,,0.03,,,0.0236,,0.0134,,0.0223,,,,,,0.021,,,,,,0.044,,,,,,,,0.1949,,0.1769,,,0.038,,,,,,0.0234,,0.0213,,,,,,,,,,,,,,0.1092,,0.0194,0.0326,,,0.0625,,0.0169,0.0152,,0.0153,,,,,,0.0608,,,0.0205,,0.0171,,,,,,,,0.0196,,,,,,,,0.0223,,,,,,,0.1138,,,,,,,,,0.0225,,0.0401,,,,,,,,0.0335,0.0153,0.0886,0.0195,0.0212,,,,,,,0.0641,0.0212,,,,,,,,,0.0492,0.0919,,,0.0237,,,,,,-0.10799813270568848,,,,,,
TFRC,,,,,0.0313,,,,0.0354,,,,,,,,,,,,,,0.0218,,,,0.0148,,,,,0.015,,,,,,0.0302,,,,,0.0176,0.0397,,,,0.0347,,,,,0.0435,,,,,,,,,0.1107,0.0184,,0.0258,,,,,,,,,,,,,,,,,0.0615,,,,,,,0.0108,,0.0328,,0.0161,,,,0.0158,0.0136,,,,0.0425,,,,,0.1359,,,,,,,,,,,,,,,,,0.0132,,,,,,,,,,,,,,,,0.024,,,,0.0169,,,,,,0.0287,,,,,0.0546,,0.0183,,,,,,,,,,,,,,0.0148,0.0255,,0.0124,0.0327,,,,,,,,,,,,0.0314,,,-0.07668359577655792,
SLC25A5,,,,,0.0604,,0.015,,0.0376,0.1194,,,0.0228,0.0373,0.0391,,0.0175,0.0707,0.0512,0.0229,,,,,0.0174,,0.0351,,,,0.0147,0.0537,0.0076,0.0296,,0.0283,,,,0.0242,,0.016,,0.0218,,0.0363,,,,,0.0737,0.0328,,,,0.0308,,,0.0132,,,,,,,,,,,,0.0375,0.0479,,,,0.0149,,,0.0448,0.017,0.0128,,,,,0.0321,0.0213,0.0207,0.0394,,,,,0.0129,,,,0.0135,0.0208,,,,,,,,0.0128,-0.0643596202135086,,,,,,,0.0405,0.0244,0.0479,,,,,0.0332,,,,,,,,,0.0301,,,,,,,,,,,,,0.027,,0.0429,,,,,,,,,,,,,0.0145,0.0312,,,,,,,,,,,,,,,,,,0.0664,,,,,,,,,,,,,
CD81,,,,,,0.0811,0.0268,,,,,,,,,,,0.0136,,,,,0.0474,,,,,,,0.0176,,,,,,,,,0.0114,,0.0057,,0.0463,0.0289,0.0147,,,,,,,0.0526,0.0384,,,,,,,,,,,,,,,,0.0624,0.0395,,0.0138,,,,0.0103,0.0417,,,,,,0.0107,,,,0.0148,0.0079,,,,,,,0.0127,,,,,,,,,,,,,,0.149,0.0397,,,0.017,,,,,-0.04414159432053566,,,,,,,,0.0275,,,,,0.0405,,,,,,,0.0495,,,,,,,,,,,,,,,,,,,,,0.0357,,,,,,,0.01,,,,,0.0121,0.0142,,,,,,,0.0292,,,,,,,,,,,,
RPL38,,,,,,0.0208,,,,,,,,,,,,0.0821,,0.0295,,0.0316,,,,,0.0222,0.0291,0.0859,,0.0091,,0.0077,0.0191,,0.0398,,0.1452,0.0118,0.0142,0.0094,0.0146,0.0634,,,0.0349,,,,,,,0.0486,,,,,,,,,0.0436,,0.0286,,0.0254,0.0519,0.0338,,,0.03,,0.0507,0.0117,,,,0.058,,0.0223,,0.0582,0.0159,0.0376,0.0326,,0.0122,0.011,,,,0.0133,0.0353,,,,,,,,,,0.0182,,,,0.0427,,,,,,,,0.032,,,,,,,,,,,,,,,,,,-0.05753041058778763,0.0749,,,0.0227,0.0236,,,,,,,,,0.0192,0.0294,,,0.0259,,,0.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14013022184371948,,,,,,
RPL28,,,,,,0.0156,,0.01,,,,,0.0205,0.0112,,,,,,0.0219,0.0134,,,,,,,0.0192,0.1004,,,0.0374,0.009,,,,0.0206,0.0278,,0.0357,0.0448,0.0132,,,0.0263,0.0345,,0.028,,0.0219,0.0319,,,,,,,,,,0.0135,,0.0255,0.0165,,,,,,,,,,,,,,0.0098,,,0.0255,,0.0151,,0.0243,,0.0226,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201,,,,,,,,0.0134,,,,0.0463,,,,,,,,0.0239,,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0168,,,,,,,,,,,,,,,,,-0.1070086807012558,,,,,,
MT1X,,,,,,0.023,,,,,,,,,,0.0458,,,0.1309,0.0512,0.0291,0.018,0.0156,,0.2016,,,,0.0559,,0.0234,0.3276,,,,0.0893,,,0.2631,0.0811,0.2321,0.251,,0.07,,,,,,0.3727,,,,,,,,,,,,,,0.0222,,0.1524,,0.0456,,,,,,,0.0166,0.0277,0.0558,,,0.1575,0.154,,,,,0.1462,,,,,,,0.063,,,,,0.035,,,0.0295,,,,0.2221,,,-0.040707215666770935,,,,,0.2735,,,,,,,,,0.086,,,,0.0286,0.1882,,0.0263,,,,,,0.0237,0.4736,0.1258,,,,,,,0.0615,,,,,,,0.0281,,,,,0.0593,,,,0.0317,,,,,,,0.0189,,,,0.0277,,,,0.0891,,0.0315,,,,,,,,-0.09666808694601059,,,,,,
NPC2,,,,,,0.0131,,0.0201,0.0125,0.0302,0.0616,,,,0.0304,,0.0152,,0.0423,,,,,,0.0356,,,0.0129,0.008,0.0192,0.0117,,,,,0.0213,,,,,,,0.0732,,,,,,,,,,,,,,,,,,0.0128,0.0253,,,0.058,,,0.0309,,0.0285,,0.0205,0.0946,,,0.0293,,,0.0276,0.0302,,,0.0088,,,,,,0.0394,,,0.0545,0.0158,0.0147,,,,,,0.0136,0.0121,,0.0161,,,,0.0442,,,,,0.041,0.0199,,,,,,,,,0.0298,0.0423,,,0.0433,,,,,,,,0.0159,0.0629,,0.0527,,0.0244,,,,,,,,,,,0.0367,,,,,0.0137,0.0534,,0.0177,,,,0.0494,0.0143,,,0.0066,,,,,0.0073,,,,,,,,,,,,,,,,,,,-0.08284316956996918,
MT1HL1,,,,,,0.0175,,,0.0218,,,0.0207,,,,0.036,,,0.0899,0.0298,0.0204,,,0.0452,0.159,,,,,,0.0696,,,,,0.0656,,,0.2018,0.034,0.1912,0.2033,,0.0455,,,,,,,,,,,,0.0338,0.0167,,,,,,,0.0207,,,,,,,,,,0.0302,0.0216,0.0534,0.037,,,0.1009,0.1007,,,,,0.0932,,,,,,0.0082,,,,,,0.0876,,,0.0516,,,,0.16,,,-0.06941363215446472,,,,,,,,,,,,,,0.0519,0.0127,,,0.0639,0.1241,,0.0161,,,,,,,0.397,,,,,,,,,,,0.0276,,,,,,,,,0.0322,0.0187,,,,,,,,,,,,,,0.0607,,,,,,0.0209,,,,,,,,,,,,,,
TCL1A,,,,,,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0405,,,,,,,,,,,,,,,,,0.0253,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02968188002705574,,,,,,,,,,
PXDN,,,,,,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0287,,,,,,,,,,,,,,,,,,0.0155,,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05244695767760277,,,,,,,,,,,,,,,,,,,0.0181,,,
PPDPF,,,,,,,0.0608,,,,,,,,,,,,,0.0146,,,,0.0761,,,,,,,,,,0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307,,,,,,,,,,,,,,,,,,,,,,,,0.0105,,,,,,,,,,,,,,0.0154,,,,,,,,,,,,,,,,,,0.0105,,,0.0355,,,0.0825,,,,,,,,,,,,,,,,-0.058808982372283936,,,,,0.0224,,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWHAE,,,,,,,0.0223,,,,,,,,,,,0.0211,,,0.0142,,,,,,0.0406,,,,,0.0518,,,,0.0243,,,0.007,,,,,,0.0532,,,,,0.0105,0.037,,0.0151,,,,,,,0.0134,,,,,,,,,0.0183,,,0.0221,,,0.0276,,,,,0.0215,,,,,,,0.0236,,,,,,,,,,,,,,,,,,,,,,0.0132,,,,,,,,,,,,,,,0.0158,,,,,,,0.0188,,,,,,,,,,,,,,,,0.0298,,0.0142,0.0301,,0.0217,-0.055395759642124176,,,,0.0173,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,
PRDX6,,,,,,,0.0158,,,,,,0.0187,0.0125,0.0243,,,0.0399,0.0149,,,,,,0.024,,,,,0.0241,0.0108,,,0.0279,,,,,,,,,,0.027,,,,,,,,,,,0.0086,,,,,,,0.0667,,0.0149,,,,0.0343,,0.0117,0.022,,,,0.0334,0.0123,,,0.0472,,,,,,,,,0.0063,,,0.0319,,,,,,,0.0142,0.0117,,,,0.0219,,,0.0138,,,,,,,0.0209,,,,,,,,,0.0171,,,,,,,,,,-0.07321473211050034,,,,,,0.0261,,,,,,,,,,,,,,,,,,,0.0317,0.0878,0.0493,,,,,,,,,,,,,0.015,,0.0714,0.0267,,,0.0988,,,,,,,,,,,-0.08799386769533157,,
FTH1,,,,,,,0.0549,,0.0671,,0.0268,0.0969,0.043,0.0549,0.22,,0.0568,0.0228,,0.0923,0.0923,,,,0.0927,,,0.0198,0.01,0.0594,,,0.1034,0.025,,,,,0.0197,,,,,0.0612,,,0.021,0.0188,,0.0286,,,0.1079,,0.039,,,0.0146,,,,,0.0178,0.031,0.0385,,,,,0.0478,0.0634,0.0448,,,,0.0627,,,0.0195,,,,,0.0227,,0.0314,0.0164,0.0161,0.1977,0.0549,0.0529,,0.0182,,,,,,,,,0.0621,0.0256,,,,,,,,,0.0184,0.0106,,,,0.0248,,,,,,0.0448,0.0221,0.0233,,,0.0185,,0.0129,0.0173,,,0.0221,0.0417,0.0078,0.0494,,0.0834,0.1033,,0.0125,,,,,0.0188,0.0396,,0.0244,,,,0.0382,,0.2695,,0.187,,,,0.0431,0.0342,,,0.0087,,,,,,,0.0224,,0.052,,,,,,,,,,,,,,-0.08405840396881104,,
HSPB1,,,,,,,0.0219,,0.0302,0.0468,0.0302,,,,0.0254,,,,,,,0.0318,0.0445,,,,,,,,,,,,,,,,,,,,0.0785,0.0376,,,,,0.0157,0.1047,,,,,,,,,,,0.083,,,,,,,0.1071,,0.0208,,0.0416,,,,,,,0.0512,,,,,,,0.0251,0.0197,0.0178,0.0269,,,,,0.037,,0.017,0.023,0.0321,,0.0391,,,0.0225,,,0.1175,,,,0.0599,0.1895,,0.1175,,0.0218,,,,,,0.0356,0.0328,0.0259,,,,,,0.0243,,0.0262,,,,0.0212,,,0.1435,,,,,,,,0.0452,,,0.0151,,,,,,0.0335,,0.1167,0.0311,0.1362,0.029,0.0782,,,,,,,,,,0.0164,,,,0.0213,,,0.0339,,,,,,,-0.09123430401086807,,,,,,
TKT,,,,,,,0.02,,0.0298,,0.0195,,,,0.0193,,0.0183,,,,,,0.0407,,0.0103,,0.0329,0.0237,0.0056,,,0.0373,,,,,,0.0325,,0.032,,0.0077,,,,,,,,,0.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172,,,,,,0.0089,,0.0108,,,,,,,,,,,,,,,,,,,,,0.0193,,,,,0.016,,,,,0.0441,,,,,,,,,,,,,,,,,,,0.0197,0.0315,,,,0.0171,,,,,0.0263,,,,,,,,,0.061,0.0115,,,,,,,,,,,,,0.0165,,,,,,,,,,-0.06951885670423508,,,,,,,,,0.0165
COX1,,,,,,,,0.3219,,,,0.0851,,0.0405,0.035,0.0215,,,0.0317,0.0687,,,,0.0437,,,,,,,,,0.0634,0.3006,,0.0375,,,,,,,,,,,,0.0402,0.2031,,,,,,,0.1172,,0.0259,0.0227,,0.0448,,0.0631,,,,,,,,0.0324,0.0313,,,,,,,0.0601,,,,,,,,,,,,,,,,,,,0.1457,,,,,,0.0401,0.0547,0.0991,,,0.2306,,,,,,,0.0304,0.1361,,-0.16103899478912354,,,0.0258,0.2593,,,,,,,,0.0491,,-0.06963677704334259,,,,,,,0.0533,0.0356,,,,,,,,,,,,,0.1044,,,,,,,,,,,,0.0093,,,,,,,,,,,0.0506,,,,,,,,,,,,,,
DCAF6,,,,,,,,0.1412,,,,0.0563,,0.0863,0.06,0.0669,,0.0394,0.0727,,,,,0.0263,0.0721,,,,,,,,0.098,0.2203,,0.0281,,,,,,,,,,,0.1808,0.0388,0.2382,,,,,,,,0.0656,,,,0.0842,,0.0748,0.0197,,,,0.0945,0.0695,,0.0964,,,0.0876,0.1021,,,,0.0636,0.0222,,,,,,,,,,,,,,,,,,,,0.0344,,,,0.0656,0.1299,0.0465,,,0.2652,,,,,,,0.1135,,,-0.07806722074747086,,,0.0513,0.1591,,,,,,,,0.1083,,,,,,,,,0.1186,0.0156,,,,0.0414,,,,,,,,,0.1268,,,,,,,,,0.1258,,,0.0541,,,,,,,,,,,0.0358,0.0111,,,,,,,,,0.0146,,,,
ATP6AP1,,,,,,,,0.0151,,,0.0183,,,,,,,,0.0222,,,0.0128,,,,,,,,0.0351,,,,,,,,,,,,,0.0254,,,0.0261,0.0137,,,,,,,,,,,,,,0.015,0.0234,,,,,,0.0155,,0.0194,,,,,,0.0123,,,,,,,0.0104,,,,,,,0.0181,,,,,,,0.019,,,,,,,,,,,,0.0184,0.016,0.0126,,,,,,,,,,,,,,0.0226,,,,,,,,,,,,,0.0178,,,,,,,,,,,,,,,,,,0.0378,,,,0.0187,,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10134078562259674,
ND2,,,,,,,,0.1217,,,,,,0.1171,0.0378,0.0211,,,0.0743,0.1427,0.1219,,,0.0451,,,,,,,,,,0.0757,,0.0431,,,,,,,,,,,,0.0526,0.1114,,,,,,,,,,,,0.0374,,0.0435,,,,,0.043,0.0536,,,0.0545,,0.107,,,0.0171,,0.0185,0.044,,,,,,,,,0.0186,,,,,,,,,,,0.0869,,,,0.037,0.1472,0.0696,,-0.04143916442990303,0.3149,,,,,,,0.0238,,,,,,,0.3587,,,,,0.0441,0.0242,,0.0187,,,,,,,,,0.0696,0.0727,,,,0.0291,,,,,,,,,0.0556,,,,,,,,,0.225,,,0.0176,,,,,,,,,,,0.0356,,,,,,,,,,,,,,
MAFB,,,,,,,,,0.0197,,,,,,,,,,,,,,,,,,,,,0.0168,,,,,,,,,,,,,,,,,,,,0.5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0337,,0.0221,0.0368,,,,0.021,0.1242,0.0252,,,,,,,,,,0.0251,,,,,,,,,,,,,,,,,-0.05037396401166916,,,,,,0.0141,,,,0.0492,,0.0551,,,,,0.0243,,,,0.1215,,,,,,,,,0.034,,,,,,,,0.0503,,0.0235,0.0451,,,,0.027,,,0.0082,,,,,,,0.0636,0.0158,0.0195,,,,,,,,,,,,,,,,
COX5B,,,,,,,,,0.0159,,0.0609,,,,0.0343,,,0.0163,0.0146,0.0135,,0.0679,0.046,,0.0122,,,,,,,,,,,,,,0.0142,,0.0068,,,,,,,,,0.0161,,0.0159,,,,,,,,,,0.0588,,,,0.0187,0.0376,0.0208,0.024,,0.015,,,0.0115,,,,,,,,,,,,,,,0.0341,,0.02,,0.0323,,,,,,,,,,0.0229,,,,,,,,,,0.0067,,,,,,,,,,,,,,,,,,,,,0.0182,,,0.0163,0.0275,,,,,,,,,,,,0.0173,0.0593,,-0.09434997290372849,,,,0.0223,0.0199,0.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGST3,,,,,,,,,0.027,,,,,,,,0.015,,,,,,,,,,0.0398,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0202,,,0.0146,,,,,,,,,,,,,0.0074,,,,,0.0075,,,,,,,0.0147,,,,,,,,,,,,0.0282,,,,,,,,,,,0.0109,,,,,,,,,,,,0.018,,,,,,,,,,0.0402,,0.0316,0.0341,,,,,,,,,,,,,0.1138,,-0.06115153059363365,,,,,0.0265,,,,,,,,,,,,,,,0.0307,,,,,,,,,,,,,,,0.0217,,,
ARHGDIB,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,0.0274,,,,,,,,,,,,,,,0.0373,,,0.0326,,,,,,,,,,,,,,,,,,,,,,,0.0405,,,,0.04,,,,0.0294,,,,,,,,,,,,,,,,,,0.0099,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174,,,,0.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121169812977314,
FABP4,,,,,,,,,0.0305,,,,,,,,,,,,,,,,,,,,,0.0665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268,,,,,,,,,,,,,,,,0.0132,,,,,,,,,,,,,0.096,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1778,,,,,,,,,,,,,,,,,,,,,,,-0.09122471511363983,
PSME2,,,,,,,,,0.0134,,0.0509,,,,,,0.0305,0.0237,,,,,,,0.0315,,,,,,0.1978,,,,,,,,0.0085,,,,,,,,,,,0.0051,,,,,,,,0.0281,,0.0191,,,,,0.0416,,,0.0502,,0.0118,,,,,,0.0257,,,0.0201,,,,,,,,0.014,0.0075,,,,0.0521,,,,,,,,,,,0.0285,,,,,,,,,,,,0.041,,,,,,,,,,,0.0579,,,,0.091,,,,,,,,,0.0326,,,,-0.09038908034563065,,,,,,,0.0176,,,,,,,0.0786,,,,,,,,,,,,,,0.1091,,,,,,,,,,,,,,,,,,,,
CCL2,,,,,,,,,0.0503,0.1648,0.0736,,,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298,,,0.0284,,,,,,,,,,0.0688,,,,,,,,0.0158,,,0.1576,,,0.0304,,,,0.055,,,,,,,,,,,,,,,,,,,0.0618,,,,,,,,,0.0456,,,,,0.0356,,,,,,,0.0214,,,,,,,,,0.0411,,,,,,0.0218,,,0.1813,0.0458,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,,,,,0.019,0.101,,,,,,,-0.09051531553268433,,,,,,,,0.2265,,,,,,,,,,,,,,
CXCL10,,,,,,,,,,0.0295,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0736,,,,0.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123,,,,,,,,,,,,,,-0.09561918675899506,,-0.07195673137903214,,,,,,,,,
MMP7,,,,,,,,,,0.0219,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0486,,,,,,,,,,,,,,-0.0664561465382576,,,0.0188,,,,,,,,
PSMB6,,,,,,,,,,0.0148,0.0502,,,0.0136,,,,,,0.0244,0.0362,,0.0167,0.0188,0.0265,,,,,,0.01,,,,,,,,,,0.0069,,,,,,,,,,,0.0356,,,,,,,,,,,,,0.012,,0.0162,,,,,0.0142,,,,0.01,,0.0165,,,,,,,,,,,,,,,,0.0257,,,,,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,,0.0143,0.0218,,,0.0172,0.0157,,,0.0266,,,0.0228,0.0298,0.0251,0.0512,,,,,,,,,,,,,0.0188,,,,,,,,,,,,,-0.07309470325708389,,,,,
